crolli,-2
collasso,-2
si scontrano,-1
si scontra,-1
collisione,-1
collisione,-2
collisioni,-2
colluso,-3
combattimento,-1
combatte,-1
commedia,1
comfort,2
confortevole,2
confortante,2
comfort,2
elogiare,2
Commended,2
commit,1
impegno,2
impegna,1
commesso,1
commettere,1
compassionevole,2
costretto,1
competenti,2
competitiva,2
compiacente,-2
si lamentano,-2
lamentati,-2
lamenta,-2
completa,2
conciliare,2
conciliata,2
concilia,2
conciliante,2
condannare,-2
condanna,-2
condannato,-2
condanna,-2
fiducia,2
fiducioso,2
conflitti,-2
in conflitto,-2
conflittuale,-2
conflitti,-2
confondere,-2
confuso,-2
confusione,-2
Congrats,2
congratularsi,2
congratulazioni,2
Congratulazioni,2
consenso,2
consensi,2
consolable,2
cospirazione,-3
vincolata,-2
il contagio,-2
contagi,-2
contagiosa,-1
il disprezzo,-2
sprezzante,-2
sprezzante,-2
contendere,-1
concorrente,-1
contendenti,-1
contenzioso,-2
contestabile,-2
controverso,-2
polemicamente,-2
convincere,1
convinto,1
convince,1
conviviale,2
fresco,1
cool stuff,3
le spalle al muro,-2
cadavere,-1
costosa,-2
il coraggio,2
coraggioso,2
cortese,2
cortesia,2
cover-up,-3
codardo,-2
vile,-2
intimità,2
crampi,-1
stronzate,-3
incidente,-2
più pazzo,-2
più pazza,-2
pazzo,-2
creativo,2
mortificato,-2
pianto,-2
grida,-2
crimine,-3
penale,-3
criminali,-3
crisi,-3
critico,-2
critica,-2
criticare,-2
criticato,-2
critica,-2
criticando,-2
critici,-2
crudele,-3
la crudeltà,-3
schiacciare,-1
schiacciato,-2
schiaccia,-1
schiacciamento,-1
piangere,-1
pianto,-2
fica,-5
curioso,1
maledizione,-1
tagliare,-1
carino,2
tagli,-1
taglio,-1
cinico,-2
cinica,-2
il cinismo,-2
danni,-3
danni,-3
accidenti,-4
dannati,-4
Dannazione,-4
pericolo,-2
Daredevil,2
audace,2
più scuro,-2
buio,-1
intrepido,2
morto,-3
situazione di stallo,-2
assordante,-1
cara,2
caro,3
la morte,-2
Debonair,2
debito,-2
l'inganno,-3
ingannevole,-3
ingannare,-3
ingannati,-3
inganna,-3
ingannando,-3
inganno,-3
decisiva,1
dedicato,2
sconfitto,-2
difetti,-3
difetti,-3
Il difensore,2
difensori,2
indifesi,-2
rinviare,-1
rimandando,-1
sfida,-1
deficit,-2
degradare,-2
degradato,-2
degrada,-2
disumanizzare,-2
disumanizzata,-2
disumanizza,-2
disumanizzante,-2
deprimere,-2
sconsolato,-2
dejecting,-2
dejects,-2
ritardo,-1
ritardata,-1
gioia,3
felice,3
deliziando,3
delizie,3
domanda,-1
richiesto,-1
esigente,-1
richieste,-1
dimostrazione,-1
demoralizzato,-2
negato,-2
denari,-2
negazionisti,-2
nega,-2
denunciare,-2
denuncia,-2
negare,-2
negando,-2
depresso,-2
deprimente,-2
deragliare,-2
Derailed,-2
deraglia,-2
deridere,-2
derisi,-2
deride,-2
deridendo,-2
derisione,-2
desiderabile,2
desiderio,1
desiderato,2
desiderosi,2
la disperazione,-3
disperata,-3
dispera,-3
disperata,-3
disperatamente,-3
scoraggiato,-3
distruggere,-3
distrutto,-3
distruggendo,-3
distrugge,-3
distruzione,-3
distruttiva,-3
distaccato,-1
detenere,-2
detenuto,-2
la detenzione,-2
determinata,2
devastare,-2
devastato,-2
devastante,-2
dedicato,3
diamante,1
Dick,-4
testa di cazzo,-4
morire,-3
morto,-3
difficile,-1
diffidente,-2
dilemma,-1
dipshit,-3
dire,-3
direful,-3
sporcizia,-2
più sporca,-2
più sporca,-2
sporco,-2
disabilitazione,-1
svantaggio,-2
svantaggiati,-2
scompaiono,-1
scomparso,-1
scompare,-1
deludere,-2
deluso,-2
deludente,-2
delusione,-2
delusioni,-2
delude,-2
disastro,-2
disastri,-2
disastroso,-3
credere,-2
scartare,-1
scartato,-1
scartando,-1
rigetti in mare,-1
sconsolata,-2
disconsolation,-2
scontenti,-2
discordia,-2
scontato,-1
scoraggiato,-2
screditato,-2
disprezzo,-2
disonore,-2
caduto in disgrazia,-2
mascherare,-1
mascherata,-1
travestimenti,-1
mascherare,-1
disgusto,-3
disgustato,-3
disgustoso,-3
sfiduciati,-2
disonesto,-2
disilluso,-2
disinclined,-2
sconnesso,-2
antipatia,-2
triste,-2
costernato,-2
disordine,-2
disorganizzato,-2
disorientato,-2
denigrare,-2
denigrato,-2
dispregia,-2
dispregiativo,-2
Contrariato,-2
contestazione,-2
contestato,-2
controversie,-2
contestazione,-2
squalificati,-2
inquietudine,-2
disprezzo,-2
disattese,-2
trascurando,-2
non tiene conto,-2
mancanza di rispetto,-2
mancato di rispetto,-2
interruzione,-2
interruzioni,-2
dirompente,-2
insoddisfatto,-2
distorcere,-2
distorto,-2
distorcere,-2
distorce,-2
distrarre,-2
distratto,-2
distrazione,-2
distrae,-2
angoscia,-2
in difficoltà,-2
angosce,-2
angosciante,-2
diffidenza,-3
diffidenti,-3
disturbare,-2
disturbato,-2
preoccupante,-2
disturba,-2
dithering,-2
vertigini,-1
schivare,-2
dubbia,-2
non funziona,-3
dolorosa,-2
non mi piace,-2
Doom,-2
condannato,-2
dubbio,-1
dubitato,-1
dubbioso,-1
dubbio,-1
dubbi,-1
douche,-3
coglione,-3
abbattuta,-2
downhearted,-2
ribasso,-2
trascinamento,-1
trascinato,-1
trascina,-1
drenato,-2
terrore,-2
temuto,-2
terribile,-3
Dread,-2
sognare,1
sogni,1
triste,-2
droopy,-2
cadere,-1
annegare,-2
annegati,-2
annega,-2
ubriaco,-2
dubbia,-2
dud,-2
noioso,-2
muto,-3
idiota,-3
discarica,-1
scaricato,-2
discariche,-1
ingannare,-2
ingannati,-2
erettile,-2
ansioso,2
serio,2
facilità,2
facile,1
estatico,4
inquietante,-2
eery,-2
efficace,2
efficace,2
euforico,3
esaltazione,3
eleganti,2
elegantemente,2
imbarazzo,-2
imbarazzato,-2
imbarazza,-2
imbarazzante,-2
imbarazzo,-2
amareggiata,-2
abbracciare,1
emergenza,-2
empatico,2
vuoto,-1
vuoto,-1
incantato,2
incoraggiare,2
incoraggiato,2
incoraggiamento,2
incoraggia,2
approvare,2
approvato,2
approvazione,2
approva,2
nemici,-2
nemica,-2
energico,2
impegnarsi,1
impegna,1
assorta,1
godere,2
godere,2
gode,2
illuminare,2
illuminato,2
illuminante,2
illumina,2
ennui,-2
infuriare,-2
infuriato,-2
infuriare,-2
Infuriante,-2
rapire,3
schiavizzare,-2
asservito,-2
schiavizza,-2
garantire,1
garantendo,1
intraprendente,1
divertente,2
incantare,3
entusiasta,3
intitolato,1
affidato,2
invidie,-1
invidioso,-2
invidia,-1
invidia,-1
erronea,-2
errore,-2
errori,-2
fuga,-1
fughe,-1
fuga,-1
stimato,2
etica,2
euforia,3
euforico,4
sfratto,-1
il male,-3
esagerare,-2
esagerato,-2
esagera,-2
esagerando,-2
esasperato,2
eccellenza,3
eccellente,3
eccitare,3
eccitato,3
eccitazione,3
emozionante,3
escludere,-1
escluso,-2
esclusione,-1
esclusivo,2
scusate,-1
esenti,-1
esausto,-2
euforica,3
euforici,3
esilarante,3
scagionare,2
esonerato,2
esonera,2
esonerando,2
espandersi,1
si espande,1
espellere,-2
espulso,-2
espellendo,-2
espelle,-2
sfruttare,-2
sfruttati,-2
sfruttando,-2
exploit,-2
esplorazione,1
esplorazioni,1
esporre,-1
esposto,-1
espone,-1
esponendo,-1
estendere,1
si estende,1
esuberante,4
esultante,3
esultante,3
favoloso,4
moda,-2
FAG,-3
faggot,-3
fascine,-3
fallire,-2
fallito,-2
in mancanza,-2
fallisce,-2
fallimento,-2
fallimenti,-2
deboli di cuore,-2
fiera,2
la fede,1
fedele,3
falso,-3
falsi,-3
falsificazione,-3
caduto,-2
cadere,-1
falsificato,-3
falsificare,-3
fama,1
ventilatore,3
fantastico,4
farsa,-1
affascinare,3
affascinato,3
affascina,3
affascinante,3
fascista,-2
fascisti,-2
morti,-3
fatalità,-3
affaticamento,-2
affaticato,-2
fatiche,-2
faticoso,-2
favorire,2
favorita,2
preferito,2
i preferiti,2
preferiti,2
favori,2
la paura,-2
paura,-2
temendo,-2
senza paura,2
temibile,-2
stufo,-3
debole,-2
sentimento,1
reati,-3
crimine,-3
fervente,2
fervida,2
festoso,2
fiasco,-3
irrequieto,-2
combattere,-1
bene,2
fuoco,-2
sparato,-2
cottura,-2
in forma,1
Fitness,1
fiore all'occhiello,2
fugge,-1
flop di,-2
flop,-2
influenza,-2
agitato,-2
concentrata,2
fond,2
affetto,2
ingannare,-2
stupido,-2
sciocchi,-2
forzata,-1
preclusione,-2
pignoramenti,-2
dimenticare,-1
smemorato,-2
perdonare,1
indulgente,1
dimenticato,-1
fortunata,2
frenetico,-1
frode,-4
frodi,-4
truffatore,-4
truffatori,-4
fraudolenza,-4
fraudolenti,-4
libero,1
la libertà,2
frenesia,-3
fresco,1
accogliente,2
spavento,-2
spaventato,-2
spaventoso,-3
frikin,-2
Frisky,2
accigliato,-1
vanificare,-2
frustrato,-2
frustra,-2
frustrante,-2
frustrazione,-2
ftw,3
cazzo,-4
scopata,-4
stronzo,-4
Fuckers,-4
fuckface,-4
testa di cazzo,-4
cazzo,-4
fucktard,-4
fud,-3
fuked,-4
Fuking,-4
compiere,2
soddisfatte,2
soddisfa,2
fumante,-2
divertimento,4
funerale,-1
funerali,-1
funky,2
divertente,4
divertente,4
furioso,-3
inutile,2
gag,-2
imbavagliato,-2
guadagnare,2
acquisita,2
guadagnando,2
guadagni,2
galante,3
galantemente,3
galanteria,3
generoso,2
geniale,3
fantasma,-1
vertiginosa,-2
regalo,2
contento,3
glamour,3
glamourous,3
Glee,3
allegro,3
buio,-1
cupo,-2
glorioso,2
la gloria,2
triste,-2
Dio,1
dannato,-3
manna dal cielo,4
buono,3
bontà,3
la grazia,1
gentile,3
grande,3
concessione,1
concesso,1
concessione,1
sovvenzioni,1
grato,3
gratificazione,2
tomba,-2
grigio,-1
grande,3
maggiore,3
più grande,3
l'avidità,-3
avido,-2
lavaggio verde,-3
green washing,-3
greenwash,-3
greenwasher,-3
greenwashers,-3
greenwashing,-3
salutare,1
salutato,1
saluto,1
saluti,2
saluta,1
grigio,-1
dolore,-2
addolorato,-2
lordo,-2
crescente,1
la crescita,2
garanzia,1
colpa,-3
colpevole,-3
credulità,-2
credulone,-2
gun,-1
ha,2
hacked,-1
haha,3
hahaha,3
hahahah,3
grandine,2
salutato,2
sfortunato,-2
haplessness,-2
felicità,3
felice,3
duro,-1
più resistente,2
disagio,-2
Hardy,2
danno,-2
danneggiato,-2
nocivo,-2
nuocere,-2
Harms,-2
tormentato,-2
aspro,-2
più dura,-2
più dura,-2
odio,-3
odiato,-3
odiatori,-3
odia,-3
Hating,-3
tormentare,-1
Haunted,-2
Spettrale,1
ossessiona,-1
il caos,-2
sano,2
straziante,-3
il cuore spezzato,-3
accorato,3
cielo,2
celeste,4
heavyhearted,-2
inferno,-4
aiutare,2
utile,2
aiutare,2
impotente,-2
aiuta,2
eroe,2
eroi,2
eroica,3
esitante,-2
esitate,-2
nascosto,-1
nascondere,-1
nasconde,-1
nascondere,-1
evidenziare,2
esilarante,2
ostacolo,-2
bufala,-2
nostalgia di casa,-2
onesto,2
onore,2
onorato,2
onorare,2
onore,2
onorato,2
onorare,2
hooligan,-2
teppismo,-2
hooligans,-2
speranza,2
speranza,2
si spera,2
senza speranza,-2
disperazione,-2
speranze,2
sperando,2
orrendo,-3
orribile,-3
orribile,-3
inorridito,-3
ostile,-2
droghiere,-2
abbraccio,2
enorme,1
abbracci,2
humerous,3
umiliata,-3
umiliazioni,-3
umorismo,2
umoristico,2
umorismo,2
umoristico,2
la fame,-2
evviva,5
ferito,-2
male,-2
fa male,-2
ipocriti,-2
isteria,-3
isterica,-3
isterici,-3
idiota,-3
idiota,-3
l'ignoranza,-2
ignorante,-2
ignorare,-1
ignorato,-2
ignora,-1
malato,-2
illegale,-3
l'analfabetismo,-2
malattia,-2
malattie,-2
imbecille,-3
immobilizzato,-1
immortale,2
immunitario,1
impaziente,-2
imperfetta,-2
importanza,2
importante,2
imporre,-1
imposto,-1
impone,-1
imponente,-1
impotente,-2
impressionare,3
impressionato,3
impressiona,3
impressionante,3
imprigionato,-2
migliorare,2
migliorata,2
miglioramento,2
migliora,2
migliorando,2
incapacità,-2
inazione,-2
inadeguata,-2
incapaci,-2
inabili,-2
incensato,-2
incompetenza,-2
incompetente,-2
sconsiderati,-2
inconveniente,-2
scomodo,-2
aumentare,1
aumentato,1
indeciso,-2
indistruttibile,2
l'indifferenza,-2
indifferente,-2
indignato,-2
sdegno,-2
indottrinare,-2
indottrinati,-2
indottrina,-2
indottrinare,-2
inefficace,-2
inefficace,-2
infatuato,2
infatuazione,2
infetti,-2
inferiore,-2
infiammata,-2
influente,2
infrazione,-2
infuriare,-2
infuriato,-2
fa infuriare,-2
esasperante,-2
inibire,-1
feriti,-2
lesioni,-2
l'ingiustizia,-2
innovare,1
innova,1
innovazione,1
innovativo,2
Inquisizione,-2
curioso,2
folle,-2
follia,-2
insicuro,-2
insensibile,-2
insensibilità,-2
insignificante,-2
insipido,-2
ispirazione,2
ispiratore,2
ispirare,2
ispirato,2
ispira,2
stimolante,3
insulto,-2
insultato,-2
offensivo,-2
insulti,-2
intatto,2
integrità,2
intelligente,2
intensa,1
interessi,1
interessati,2
interessante,2
interessi,1
interrogato,-2
interrompere,-2
interrotta,-2
interrompendo,-2
interruzioni,-2
interrompe,-2
intimidire,-2
intimidito,-2
intimidisce,-2
intimidatorio,-2
intimidazioni,-2
intricato,2
intrighi,1
invincibile,2
invitare,1
invitante,1
invulnerabile,2
irato,-3
ironico,-1
l'ironia,-1
irrazionale,-1
irresistibile,2
irresoluto,-2
irresponsabile,2
irreversibile,-1
irritare,-3
irritata,-3
irritante,-3
isolato,-1
prurito,-2
jackass,-4
somari,-4
imprigionato,-2
jaunty,2
geloso,-2
pericolo,-2
coglione,-3
gesù,1
gioiello,1
gioielli,1
scherzosa,2
unire,1
scherzo,2
scherzi,2
jolly,2
gioviale,2
gioia,3
gioiosa,3
con gioia,3
priva di gioia,-2
gioiosa,3
giubilante,3
jumpy,-1
la giustizia,2
giustamente,2
giustificato,2
appassionato,1
uccidere,-3
ucciso,-3
uccidendo,-3
uccide,-3
tipo,2
kinder,2
un bacio,2
complimenti,3
mancano,-2
apatico,-2
lag,-1
lag,-2
ritardo,-2
ritardi,-2
zoppo,-2
punto di riferimento,2
ridere,1
riso,1
ridere,1
ride,1
LAUGHTING,1
lanciato,1
lawl,3
querela,-2
cause legali,-2
pigro,-1
perdite,-1
trapelato,-1
lasciare,-1
legale,1
legalmente,1
indulgente,1
letargico,-2
letargia,-2
bugiardo,-3
bugiardi,-3
calunnioso,-2
mentito,-2
salvavita,4
spensierato,1
come,2
piaciuto,2
piace,2
limitazione,-1
limitata,-1
limiti,-1
contenzioso,-1
litigiosa,-2
vivace,2
livido,-2
lmao,4
lmfao,4
detestano,-3
detestata,-3
detesta,-3
disgusto,-3
hall,-2
lobbying,-2
lol,3
solitario,-2
solitario,-2
nostalgia,-1
telaio,-1
incombeva,-1
incombente,-1
telai,-1
sciolto,-3
perde,-3
perdente,-3
perdente,-3
perdita,-3
persa,-3
amabile,3
amare,3
amato,3
lovelies,3
bella,3
amorevole,2
più basso,-1
leale,3
lealtà,3
fortuna,3
Fortunatamente,3
fortunato,3
lugubre,-2
lunatico,-3
pazzi,-3
lurk,-1
agguato,-1
si nasconde,-1
pazza,-3
esasperante,-3
truccata,-1
follemente,-3
follia,-3
obbligatorio,-1
manipolato,-1
la manipolazione,-1
manipolazione,-1
Marvel,3
meravigliosa,3
meraviglie,3
capolavoro,4
capolavori,4
la materia,1
questioni,1
maturo,2
significativo,2
senza senso,-2
medaglia,3
la mediocrità,-3
meditativo,1
malinconia,-2
minaccia,-2
minacciato,-2
misericordia,2
allegro,3
disordine,-2
incasinato,-2
rovinare,-2
metodico,2
insensata,-2
miracolo,4
ilarità,3
mirthful,3
mirthfully,3
comportarsi male,-2
comportato male,-2
comporta male,-2
comportamento anomalo,-2
male,-1
mali,-1
miserabile,-3
miseria,-2
apprensione,-2
disinformazione,-2
male informato,-2
male interpretato,-2
fuorviante,-3
frainteso,-1
false comunicazioni,-2
false dichiarazioni,-2
perdere,-2
perse,-2
mancante,-2
errore,-2
sbagliato,-2
errori,-2
sbagliare,-2
fraintendere,-2
equivoco,-2
fraintende,-2
incompreso,-2
lamento,-2
gemeva,-2
lamenti,-2
gemiti,-2
finto,-2
deriso,-2
beffardo,-2
schernisce,-2
mongering,-2
monopolizzare,-2
monopolizzato,-2
monopolizza,-2
monopolizzare,-2
Moody,-1
mope,-1
moping,-1
Moron,-3
figlio di puttana,-5
fottuto,-5
motivare,1
motivati,2
motivante,2
motivazione,1
piangere,-2
pianto,-2
triste,-2
lutto,-2
piange,-2
mumpish,-2
omicidio,-2
assassino,-2
ucciso,-3
assassina,-3
omicidi,-2
mito,-1
ingenuo,-2
brutto,-3
naturali,1
ingenuo,-2
bisognosi,-2
negativo,-2
negatività,-2
negligenza,-2
trascurata,-2
trascurando,-2
trascura,-2
nervi,-1
nervoso,-2
nervosamente,-2
bello,3
elegante,2
Niggas,-5
nigger,-5
no,-1
non è divertente,-3
nobile,2
rumoroso,-1
nonsense,-2
niubbo,-2
ficcanaso,-2
non va bene,-2
non funziona,-3
noto,-2
romanzo,2
insensibile,-1
noci,-3
cancellare,-2
cancellato,-2
antipatico,-3
osceni,-2
ossessionato,2
obsoleto,-2
ostacolo,-2
ostacoli,-2
ostinata,-2
dispari,-2
offendere,-2
offesa,-2
trasgressore,-2
offendere,-2
offende,-2
offline,-1
OKS,2
minaccioso,3
una volta-in-a-vita,3
opportunità,2
occasione,2
oppressi,-2
opprimente,-2
ottimismo,2
ottimista,2
optionless,-2
protesta,-2
scavalcato,-2
oltraggio,-3
oltraggiato,-3
sensibilizzazione,2
eccezionale,5
felicissimo,4
sovraccarico,-1
trascurato,-1
reagire in modo eccessivo,-2
reagito in modo esagerato,-2
reazione eccessiva,-2
overreacts,-2
oversell,-2
overselling,-2
oversells,-2
semplificazione,-2
Semplificando al massimo,-2
semplifica eccessivamente,-2
semplificare troppo,-2
esagerazione,-2
esagerazioni,-2
sovrappeso,-1
ossimoro,-1
il dolore,-2
addolorato,-2
panico,-3
in preda al panico,-3
panico,-3
paradiso,3
paradosso,-1
perdono,2
perdonato,2
perdono,2
perdona,2
colloquio,-1
appassionato,2
passiva,-1
passivamente,-1
patetico,-2
pagare,-1
la pace,2
pacifica,2
pacificamente,2
rigore,-2
pensieroso,-1
perfetta,3
perfezionato,2
perfettamente,3
perfeziona,2
pericolo,-2
spergiuro,-3
autore,-2
autori,-2
perplessi,-2
perseguitare,-2
perseguitati,-2
perseguita,-2
perseguitare,-2
perturbato,-2
fastidiosi,-2
pessimismo,-2
pessimista,-2
pietrificato,-2
fobica,-2
pittoresco,2
pileup,-1
Pique,-2
piccato,-2
piscio,-4
incazzato,-4
pissing,-3
pietosa,-2
compatito,-1
Peccato,-2
giocoso,2
piacevole,3
per favore,1
contento,3
piacere,3
bilico,-2
veleno,-2
avvelenato,-2
veleni,-2
inquinare,-2
inquinata,-2
inquina,-2
inquinatori,-2
inquina,-2
poveri,-2
più povero,-2
più povero,-2
popolare,3
positivo,2
positivamente,2
possessivo,-2
rinviare,-1
rinviata,-1
rinvia,-1
rimandare,-1
la povertà,-1
potente,2
impotenti,-2
lode,3
lodato,3
lodi,3
lodando,3
pregare,1
pregare,1
prega,1
prblm,-2
prblms,-2
preparata,1
pressione,-1
sotto pressione,-2
finta,-1
fingere,-1
finge,-1
piuttosto,1
prevenire,-1
impedito,-1
prevenzione,-1
previene,-1
pungere,-5
carcere,-2
prigioniero,-2
prigionieri,-2
privilegiata,2
proattivo,2
problema,-2
problemi,-2
profittatore,-2
progresso,2
prominente,2
promessa,1
promesso,1
promesse,1
promuovere,1
promosso,1
promuove,1
promuovere,1
propaganda,-2
perseguire,-1
perseguiti,-2
persegue,-1
accusa,-1
prospettiva,1
prospettive,1
prospera,3
proteggere,1
protetti,1
protegge,1
protestare,-2
manifestanti,-2
protestare,-2
proteste,-2
orgoglioso,2
con orgoglio,2
provocare,-1
provocato,-1
provoca,-1
provocando,-1
pseudoscienza,-3
punire,-2
punito,-2
punisce,-2
punitiva,-2
invadente,-1
perplesso,-2
tremito,-2
discutibile,-2
interrogato,-1
interrogatorio,-1
il razzismo,-3
razzista,-3
razzisti,-3
la rabbia,-2
rabbioso,-2
piovosa,-1
rant,-3
ranter,-3
Ranters,-3
sproloqui,-3
stupro,-4
stupratore,-4
rapimento,2
rapiti,2
visibilio,2
estatica,4
rash,-2
ratificato,2
raggiungere,1
raggiunto,1
raggiunge,1
raggiungendo,1
rassicurare,1
rassicurato,1
rassicura,1
rassicurante,2
ribellione,-2
recessione,-2
spericolata,-2
raccomandare,2
raccomandato,2
raccomanda,2
redento,2
rifiutare,-2
rifiutato,-2
rifiutando,-2
rimpianto,-2
rimpianto,-2
rimpianti,-2
pentito,-2
deplorando,-2
rifiutare,-1
respinto,-1
rifiutando,-1
respinge,-1
gioire,4
gioito,4
gioisce,4
gioire,4
rilassato,2
implacabile,-1
affidamento,2
alleviare,1
sollevato,2
allevia,1
alleviare,2
La degustazione,2
notevole,2
rimorsi,-2
respingere,-1
respinto,-2
salvataggio,2
salvato,2
salvataggi,2
risentita,-2
dimettersi,-1
dimesso,-1
dimissioni,-1
dimette,-1
risoluta,2
risolvere,2
risolto,2
risolve,2
Risoluzione,2
rispettato,2
responsabile,2
reattivo,2
riposante,2
